# Multiplication encoding benchmark results
# Date: 2026-04-27T16:05:34+00:00
# Machine: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz
# Memory: 68Gi
# OS: Ubuntu 24.04.4 LTS
# GCC: gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# CBMC: 6.8.0 (cbmc-6.8.0-302-g0f31443ad1-dirty)
# Runs: 3 (median), Timeout: 120s, Memlimit: 5GB, Jobs: 8
# Solvers: CaDiCaL 3.0.0, MiniSat 2.2.1, CryptoMiniSat 5.11.21
# Mul encodings: shift-add dadda comba comba-cs
# Adder encodings: ripple brent-kung g-only
# MergeSat: available (cbmc)
# MergeSat: available (smt2_solver)
#
suite	solver	mul_enc	adder_enc	benchmark	time
smt2	minisat	comba	brent-kung	bf16_mul_comm	.025178
smt2	minisat	comba	g-only	bf16_mul_comm	.025131
smt2	minisat	comba	ripple	bf16_mul_comm	.025024
smt2	minisat	comba-cs	brent-kung	bf16_mul_comm	.039848
smt2	minisat	comba-cs	g-only	bf16_mul_comm	.039893
smt2	minisat	comba-cs	ripple	bf16_mul_comm	.039791
smt2	minisat	dadda	brent-kung	bf16_mul_comm	.031567
smt2	minisat	dadda	g-only	bf16_mul_comm	.031419
smt2	minisat	dadda	ripple	bf16_mul_comm	.031477
smt2	minisat	shift-add	brent-kung	bf16_mul_comm	.044836
smt2	minisat	shift-add	g-only	bf16_mul_comm	.044999
smt2	minisat	shift-add	ripple	bf16_mul_comm	.044939
smt2	cadical	comba	brent-kung	bf16_mul_comm_v2	11.015127
smt2	cadical	comba	g-only	bf16_mul_comm_v2	11.036352
smt2	cadical	comba	ripple	bf16_mul_comm_v2	10.997084
smt2	cadical	comba-cs	brent-kung	bf16_mul_comm_v2	11.575502
smt2	cadical	comba-cs	g-only	bf16_mul_comm_v2	11.588743
smt2	cadical	comba-cs	ripple	bf16_mul_comm_v2	11.603474
smt2	cadical	dadda	brent-kung	bf16_mul_comm_v2	29.342622
smt2	cadical	dadda	g-only	bf16_mul_comm_v2	29.338279
smt2	cadical	dadda	ripple	bf16_mul_comm_v2	29.197998
smt2	cadical	shift-add	brent-kung	bf16_mul_comm_v2	23.968529
smt2	cadical	shift-add	g-only	bf16_mul_comm_v2	23.918990
smt2	cadical	shift-add	ripple	bf16_mul_comm_v2	23.942361
smt2	cryptominisat	comba	brent-kung	bf16_mul_comm_v2	43.206489
smt2	cryptominisat	comba	g-only	bf16_mul_comm_v2	43.053642
smt2	cryptominisat	comba	ripple	bf16_mul_comm_v2	43.040781
smt2	cryptominisat	comba-cs	brent-kung	bf16_mul_comm_v2	49.065903
smt2	cryptominisat	comba-cs	g-only	bf16_mul_comm_v2	49.678373
smt2	cryptominisat	comba-cs	ripple	bf16_mul_comm_v2	48.962247
smt2	cryptominisat	dadda	brent-kung	bf16_mul_comm_v2	59.499797
smt2	cryptominisat	dadda	g-only	bf16_mul_comm_v2	59.356451
smt2	cryptominisat	dadda	ripple	bf16_mul_comm_v2	59.282489
smt2	cryptominisat	shift-add	brent-kung	bf16_mul_comm_v2	51.772796
smt2	cryptominisat	shift-add	g-only	bf16_mul_comm_v2	52.222471
smt2	cryptominisat	shift-add	ripple	bf16_mul_comm_v2	51.636111
smt2	mergesat	comba	brent-kung	bf16_mul_comm_v2	T/O
smt2	mergesat	comba	g-only	bf16_mul_comm_v2	T/O
smt2	mergesat	comba	ripple	bf16_mul_comm_v2	T/O
smt2	mergesat	comba-cs	brent-kung	bf16_mul_comm_v2	119.214984
smt2	mergesat	comba-cs	g-only	bf16_mul_comm_v2	T/O
smt2	mergesat	comba-cs	ripple	bf16_mul_comm_v2	119.522911
smt2	mergesat	dadda	brent-kung	bf16_mul_comm_v2	109.926392
smt2	mergesat	dadda	g-only	bf16_mul_comm_v2	109.434808
