# Multiplication encoding benchmark results
# Date: 2026-04-22T09:05:42+00:00
# Machine: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz
# Memory: 68Gi
# OS: Ubuntu 24.04.4 LTS
# GCC: gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# CBMC: 6.8.0 (cbmc-6.8.0-238-ga9dec53064-dirty)
# Runs: 3 (median), Timeout: 120s, Memlimit: 5GB, Jobs: 8
# Solvers: CaDiCaL 3.0.0, MiniSat 2.2.1, CryptoMiniSat 5.11.21
# Mul encodings: shift-add dadda comba comba-cs
# Adder encodings: ripple brent-kung g-only
# MergeSat: available (cbmc)
# MergeSat: available (smt2_solver)
#
suite	solver	mul_enc	adder_enc	benchmark	time
Starting (smt2, jobs=8, runs=3, timeout=120s)...
# smt2 suite
  [826] minisat/shift-add+g-only/distrib_8 = T/O
  [830] minisat/dadda+ripple/distrib_8 = T/O
  [828] cadical/dadda+ripple/distrib_8 = T/O
  [825] cryptominisat/shift-add+g-only/distrib_8 = T/O
  [829] cryptominisat/dadda+ripple/distrib_8 = T/O
  [827] mergesat/shift-add+g-only/distrib_8 = T/O
  [831] mergesat/dadda+ripple/distrib_8 = T/O
  [834] minisat/dadda+brent-kung/distrib_8 = T/O
  [838] minisat/dadda+g-only/distrib_8 = T/O
  [832] cadical/dadda+brent-kung/distrib_8 = T/O
  [836] cadical/dadda+g-only/distrib_8 = T/O
  [833] cryptominisat/dadda+brent-kung/distrib_8 = T/O
  [837] cryptominisat/dadda+g-only/distrib_8 = T/O
  [835] mergesat/dadda+brent-kung/distrib_8 = T/O
  [839] mergesat/dadda+g-only/distrib_8 = T/O
  [845] cryptominisat/comba+brent-kung/distrib_8 = T/O
  [846] minisat/comba+brent-kung/distrib_8 = T/O
  [847] mergesat/comba+brent-kung/distrib_8 = T/O
  [844] cadical/comba+brent-kung/distrib_8 = T/O
  [842] minisat/comba+ripple/distrib_8 = T/O
  [840] cadical/comba+ripple/distrib_8 = T/O
  [841] cryptominisat/comba+ripple/distrib_8 = T/O
  [843] mergesat/comba+ripple/distrib_8 = T/O
  [850] minisat/comba+g-only/distrib_8 = T/O
  [848] cadical/comba+g-only/distrib_8 = T/O
  [854] minisat/comba-cs+ripple/distrib_8 = T/O
  [852] cadical/comba-cs+ripple/distrib_8 = T/O
  [849] cryptominisat/comba+g-only/distrib_8 = T/O
  [853] cryptominisat/comba-cs+ripple/distrib_8 = T/O
  [851] mergesat/comba+g-only/distrib_8 = T/O
  [855] mergesat/comba-cs+ripple/distrib_8 = T/O
  [858] minisat/comba-cs+brent-kung/distrib_8 = T/O
  [862] minisat/comba-cs+g-only/distrib_8 = T/O
  [856] cadical/comba-cs+brent-kung/distrib_8 = T/O
  [860] cadical/comba-cs+g-only/distrib_8 = T/O
  [857] cryptominisat/comba-cs+brent-kung/distrib_8 = T/O
  [861] cryptominisat/comba-cs+g-only/distrib_8 = T/O
  [859] mergesat/comba-cs+brent-kung/distrib_8 = T/O
  [863] mergesat/comba-cs+g-only/distrib_8 = T/O
  [864] cadical/shift-add+ripple/div_mul_roundtrip_12 = 4.148011
  [868] cadical/shift-add+brent-kung/div_mul_roundtrip_12 = 6.034574
  [865] cryptominisat/shift-add+ripple/div_mul_roundtrip_12 = 9.168715
  [867] mergesat/shift-add+ripple/div_mul_roundtrip_12 = 11.432951
  [866] minisat/shift-add+ripple/div_mul_roundtrip_12 = 13.182310
  [869] cryptominisat/shift-add+brent-kung/div_mul_roundtrip_12 = 13.899413
  [871] mergesat/shift-add+brent-kung/div_mul_roundtrip_12 = 15.168715
  [870] minisat/shift-add+brent-kung/div_mul_roundtrip_12 = 18.047794
  [876] cadical/dadda+ripple/div_mul_roundtrip_12 = 3.849845
  [872] cadical/shift-add+g-only/div_mul_roundtrip_12 = 3.943679
  [877] cryptominisat/dadda+ripple/div_mul_roundtrip_12 = 9.373622
  [873] cryptominisat/shift-add+g-only/div_mul_roundtrip_12 = 9.562391
  [875] mergesat/shift-add+g-only/div_mul_roundtrip_12 = 10.319492
  [879] mergesat/dadda+ripple/div_mul_roundtrip_12 = 11.329325
  [874] minisat/shift-add+g-only/div_mul_roundtrip_12 = 11.858726
  [878] minisat/dadda+ripple/div_mul_roundtrip_12 = 12.118052
  [884] cadical/dadda+g-only/div_mul_roundtrip_12 = 4.169895
  [880] cadical/dadda+brent-kung/div_mul_roundtrip_12 = 5.695551
  [885] cryptominisat/dadda+g-only/div_mul_roundtrip_12 = 10.143396
  [887] mergesat/dadda+g-only/div_mul_roundtrip_12 = 11.994233
  [886] minisat/dadda+g-only/div_mul_roundtrip_12 = 13.324546
  [881] cryptominisat/dadda+brent-kung/div_mul_roundtrip_12 = 14.182296
  [883] mergesat/dadda+brent-kung/div_mul_roundtrip_12 = 15.572605
  [882] minisat/dadda+brent-kung/div_mul_roundtrip_12 = 20.643593
  [894] minisat/comba+brent-kung/div_mul_roundtrip_12 = T/O
  [895] mergesat/comba+brent-kung/div_mul_roundtrip_12 = T/O
  [892] cadical/comba+brent-kung/div_mul_roundtrip_12 = T/O
  [888] cadical/comba+ripple/div_mul_roundtrip_12 = 4.092786
  [893] cryptominisat/comba+brent-kung/div_mul_roundtrip_12 = T/O
  [889] cryptominisat/comba+ripple/div_mul_roundtrip_12 = 9.950772
  [891] mergesat/comba+ripple/div_mul_roundtrip_12 = 11.261020
  [890] minisat/comba+ripple/div_mul_roundtrip_12 = 12.527876
  [896] cadical/comba+g-only/div_mul_roundtrip_12 = 3.815284
  [900] cadical/comba-cs+ripple/div_mul_roundtrip_12 = 3.917437
  [897] cryptominisat/comba+g-only/div_mul_roundtrip_12 = 10.091882
  [901] cryptominisat/comba-cs+ripple/div_mul_roundtrip_12 = 10.308402
  [899] mergesat/comba+g-only/div_mul_roundtrip_12 = 12.017258
  [898] minisat/comba+g-only/div_mul_roundtrip_12 = 12.742163
  [903] mergesat/comba-cs+ripple/div_mul_roundtrip_12 = 13.336288
  [902] minisat/comba-cs+ripple/div_mul_roundtrip_12 = 14.146099
  [908] cadical/comba-cs+g-only/div_mul_roundtrip_12 = 3.980368
  [904] cadical/comba-cs+brent-kung/div_mul_roundtrip_12 = 6.028286
  [909] cryptominisat/comba-cs+g-only/div_mul_roundtrip_12 = 9.721551
  [910] minisat/comba-cs+g-only/div_mul_roundtrip_12 = 10.813486
  [911] mergesat/comba-cs+g-only/div_mul_roundtrip_12 = 11.271427
  [905] cryptominisat/comba-cs+brent-kung/div_mul_roundtrip_12 = 13.724703
  [907] mergesat/comba-cs+brent-kung/div_mul_roundtrip_12 = 16.310162
  [906] minisat/comba-cs+brent-kung/div_mul_roundtrip_12 = 18.484834
  [916] cadical/shift-add+brent-kung/equiv_unsat_8add_16 = .012473
  [912] cadical/shift-add+ripple/equiv_unsat_8add_16 = .057475
  [915] mergesat/shift-add+ripple/equiv_unsat_8add_16 = .070993
  [914] minisat/shift-add+ripple/equiv_unsat_8add_16 = .071186
  [918] minisat/shift-add+brent-kung/equiv_unsat_8add_16 = .101945
  [919] mergesat/shift-add+brent-kung/equiv_unsat_8add_16 = .142606
  [913] cryptominisat/shift-add+ripple/equiv_unsat_8add_16 = .391472
  [917] cryptominisat/shift-add+brent-kung/equiv_unsat_8add_16 = .489351
  [920] cadical/shift-add+g-only/equiv_unsat_8add_16 = .047531
  [924] cadical/dadda+ripple/equiv_unsat_8add_16 = .057667
  [922] minisat/shift-add+g-only/equiv_unsat_8add_16 = .059957
  [926] minisat/dadda+ripple/equiv_unsat_8add_16 = .071177
  [927] mergesat/dadda+ripple/equiv_unsat_8add_16 = .071128
  [923] mergesat/shift-add+g-only/equiv_unsat_8add_16 = .080269
  [921] cryptominisat/shift-add+g-only/equiv_unsat_8add_16 = .189332
  [925] cryptominisat/dadda+ripple/equiv_unsat_8add_16 = .389844
  [928] cadical/dadda+brent-kung/equiv_unsat_8add_16 = .012512
  [932] cadical/dadda+g-only/equiv_unsat_8add_16 = .047350
  [934] minisat/dadda+g-only/equiv_unsat_8add_16 = .059575
  [935] mergesat/dadda+g-only/equiv_unsat_8add_16 = .080326
  [930] minisat/dadda+brent-kung/equiv_unsat_8add_16 = .102222
  [931] mergesat/dadda+brent-kung/equiv_unsat_8add_16 = .142572
  [933] cryptominisat/dadda+g-only/equiv_unsat_8add_16 = .189586
  [929] cryptominisat/dadda+brent-kung/equiv_unsat_8add_16 = .487134
  [940] cadical/comba+brent-kung/equiv_unsat_8add_16 = .012374
  [936] cadical/comba+ripple/equiv_unsat_8add_16 = .057837
  [938] minisat/comba+ripple/equiv_unsat_8add_16 = .071135
  [939] mergesat/comba+ripple/equiv_unsat_8add_16 = .071045
  [942] minisat/comba+brent-kung/equiv_unsat_8add_16 = .102116
  [943] mergesat/comba+brent-kung/equiv_unsat_8add_16 = .143017
  [937] cryptominisat/comba+ripple/equiv_unsat_8add_16 = .391315
  [941] cryptominisat/comba+brent-kung/equiv_unsat_8add_16 = .490284
  [944] cadical/comba+g-only/equiv_unsat_8add_16 = .047396
  [948] cadical/comba-cs+ripple/equiv_unsat_8add_16 = .057528
  [946] minisat/comba+g-only/equiv_unsat_8add_16 = .059770
  [951] mergesat/comba-cs+ripple/equiv_unsat_8add_16 = .071060
  [950] minisat/comba-cs+ripple/equiv_unsat_8add_16 = .072009
  [947] mergesat/comba+g-only/equiv_unsat_8add_16 = .080403
  [945] cryptominisat/comba+g-only/equiv_unsat_8add_16 = .188915
  [949] cryptominisat/comba-cs+ripple/equiv_unsat_8add_16 = .391546
  [952] cadical/comba-cs+brent-kung/equiv_unsat_8add_16 = .012449
  [956] cadical/comba-cs+g-only/equiv_unsat_8add_16 = .047537
  [958] minisat/comba-cs+g-only/equiv_unsat_8add_16 = .059565
  [959] mergesat/comba-cs+g-only/equiv_unsat_8add_16 = .080438
  [954] minisat/comba-cs+brent-kung/equiv_unsat_8add_16 = .102221
  [955] mergesat/comba-cs+brent-kung/equiv_unsat_8add_16 = .142812
  [957] cryptominisat/comba-cs+g-only/equiv_unsat_8add_16 = .188693
  [953] cryptominisat/comba-cs+brent-kung/equiv_unsat_8add_16 = .486119
  [960] cadical/shift-add+ripple/factor_12 = .006220
  [964] cadical/shift-add+brent-kung/factor_12 = .006141
  [961] cryptominisat/shift-add+ripple/factor_12 = .006600
  [965] cryptominisat/shift-add+brent-kung/factor_12 = .006579
  [962] minisat/shift-add+ripple/factor_12 = .007061
  [966] minisat/shift-add+brent-kung/factor_12 = .007024
  [963] mergesat/shift-add+ripple/factor_12 = .011486
  [967] mergesat/shift-add+brent-kung/factor_12 = .011634
  [968] cadical/shift-add+g-only/factor_12 = .006248
  [972] cadical/dadda+ripple/factor_12 = .006361
  [969] cryptominisat/shift-add+g-only/factor_12 = .006702
  [973] cryptominisat/dadda+ripple/factor_12 = .006714
  [970] minisat/shift-add+g-only/factor_12 = .007079
  [974] minisat/dadda+ripple/factor_12 = .007070
  [975] mergesat/dadda+ripple/factor_12 = .009749
  [971] mergesat/shift-add+g-only/factor_12 = .011690
  [976] cadical/dadda+brent-kung/factor_12 = .006330
  [980] cadical/dadda+g-only/factor_12 = .006138
  [977] cryptominisat/dadda+brent-kung/factor_12 = .006981
  [981] cryptominisat/dadda+g-only/factor_12 = .006797
  [978] minisat/dadda+brent-kung/factor_12 = .007487
  [982] minisat/dadda+g-only/factor_12 = .007131
  [979] mergesat/dadda+brent-kung/factor_12 = .009671
  [983] mergesat/dadda+g-only/factor_12 = .009724
  [984] cadical/comba+ripple/factor_12 = .006651
  [985] cryptominisat/comba+ripple/factor_12 = .007539
  [986] minisat/comba+ripple/factor_12 = .007907
  [987] mergesat/comba+ripple/factor_12 = .009834
  [990] minisat/comba+brent-kung/factor_12 = T/O
  [989] cryptominisat/comba+brent-kung/factor_12 = T/O
  [991] mergesat/comba+brent-kung/factor_12 = T/O
  [988] cadical/comba+brent-kung/factor_12 = T/O
  [992] cadical/comba+g-only/factor_12 = .007316
  [996] cadical/comba-cs+ripple/factor_12 = .007382
  [994] minisat/comba+g-only/factor_12 = .008684
  [997] cryptominisat/comba-cs+ripple/factor_12 = .008558
  [993] cryptominisat/comba+g-only/factor_12 = .009109
  [998] minisat/comba-cs+ripple/factor_12 = .008490
  [995] mergesat/comba+g-only/factor_12 = .009519
  [999] mergesat/comba-cs+ripple/factor_12 = .009765
  [1000] cadical/comba-cs+brent-kung/factor_12 = .006955
  [1004] cadical/comba-cs+g-only/factor_12 = .006769
  [1001] cryptominisat/comba-cs+brent-kung/factor_12 = .008027
  [1002] minisat/comba-cs+brent-kung/factor_12 = .008052
  [1006] minisat/comba-cs+g-only/factor_12 = .008096
  [1005] cryptominisat/comba-cs+g-only/factor_12 = .008213
  [1003] mergesat/comba-cs+brent-kung/factor_12 = .009485
  [1007] mergesat/comba-cs+g-only/factor_12 = .009519
  [1008] cadical/shift-add+ripple/factor_16 = .006673
  [1012] cadical/shift-add+brent-kung/factor_16 = .006654
  [1009] cryptominisat/shift-add+ripple/factor_16 = .007687
  [1013] cryptominisat/shift-add+brent-kung/factor_16 = .007568
  [1010] minisat/shift-add+ripple/factor_16 = .008949
  [1014] minisat/shift-add+brent-kung/factor_16 = .008985
  [1011] mergesat/shift-add+ripple/factor_16 = .016928
  [1015] mergesat/shift-add+brent-kung/factor_16 = .016926
  [1016] cadical/shift-add+g-only/factor_16 = .006795
  [1020] cadical/dadda+ripple/factor_16 = .006663
  [1017] cryptominisat/shift-add+g-only/factor_16 = .007672
  [1022] minisat/dadda+ripple/factor_16 = .008324
  [1018] minisat/shift-add+g-only/factor_16 = .008909
  [1021] cryptominisat/dadda+ripple/factor_16 = .009413
  [1023] mergesat/dadda+ripple/factor_16 = .010145
  [1019] mergesat/shift-add+g-only/factor_16 = .017180
  [1024] cadical/dadda+brent-kung/factor_16 = .006860
  [1028] cadical/dadda+g-only/factor_16 = .006794
  [1030] minisat/dadda+g-only/factor_16 = .008356
  [1026] minisat/dadda+brent-kung/factor_16 = .008676
  [1025] cryptominisat/dadda+brent-kung/factor_16 = .009456
  [1029] cryptominisat/dadda+g-only/factor_16 = .009275
  [1027] mergesat/dadda+brent-kung/factor_16 = .010250
  [1031] mergesat/dadda+g-only/factor_16 = .010210
  [1032] cadical/comba+ripple/factor_16 = .007424
  [1034] minisat/comba+ripple/factor_16 = .010404
  [1033] cryptominisat/comba+ripple/factor_16 = .011511
  [1035] mergesat/comba+ripple/factor_16 = .011894
  [1036] cadical/comba+brent-kung/factor_16 = T/O
  [1037] cryptominisat/comba+brent-kung/factor_16 = T/O
  [1039] mergesat/comba+brent-kung/factor_16 = T/O
  [1038] minisat/comba+brent-kung/factor_16 = T/O
  [1040] cadical/comba+g-only/factor_16 = .008579
  [1044] cadical/comba-cs+ripple/factor_16 = .008034
  [1046] minisat/comba-cs+ripple/factor_16 = .010159
  [1042] minisat/comba+g-only/factor_16 = .011088
  [1045] cryptominisat/comba-cs+ripple/factor_16 = .011185
  [1043] mergesat/comba+g-only/factor_16 = .011656
  [1041] cryptominisat/comba+g-only/factor_16 = .012585
  [1047] mergesat/comba-cs+ripple/factor_16 = .013488
  [1048] cadical/comba-cs+brent-kung/factor_16 = .007695
  [1052] cadical/comba-cs+g-only/factor_16 = .007472
  [1050] minisat/comba-cs+brent-kung/factor_16 = .009668
  [1054] minisat/comba-cs+g-only/factor_16 = .009687
  [1049] cryptominisat/comba-cs+brent-kung/factor_16 = .010839
  [1053] cryptominisat/comba-cs+g-only/factor_16 = .010574
  [1051] mergesat/comba-cs+brent-kung/factor_16 = .012731
  [1055] mergesat/comba-cs+g-only/factor_16 = .012585
  [1056] cadical/shift-add+ripple/factor_20 = .007407
  [1060] cadical/shift-add+brent-kung/factor_20 = .007156
  [1057] cryptominisat/shift-add+ripple/factor_20 = .008444
  [1061] cryptominisat/shift-add+brent-kung/factor_20 = .008314
  [1058] minisat/shift-add+ripple/factor_20 = .009309
  [1062] minisat/shift-add+brent-kung/factor_20 = .009178
  [1059] mergesat/shift-add+ripple/factor_20 = .010487
  [1063] mergesat/shift-add+brent-kung/factor_20 = .010381
  [1064] cadical/shift-add+g-only/factor_20 = .007389
  [1068] cadical/dadda+ripple/factor_20 = .007186
  [1065] cryptominisat/shift-add+g-only/factor_20 = .008403
  [1066] minisat/shift-add+g-only/factor_20 = .009167
  [1069] cryptominisat/dadda+ripple/factor_20 = .009372
  [1070] minisat/dadda+ripple/factor_20 = .010139
  [1067] mergesat/shift-add+g-only/factor_20 = .010602
  [1071] mergesat/dadda+ripple/factor_20 = .010646
  [1072] cadical/dadda+brent-kung/factor_20 = .007552
  [1076] cadical/dadda+g-only/factor_20 = .007258
  [1074] minisat/dadda+brent-kung/factor_20 = .010297
  [1077] cryptominisat/dadda+g-only/factor_20 = .009926
  [1073] cryptominisat/dadda+brent-kung/factor_20 = .010477
  [1078] minisat/dadda+g-only/factor_20 = .010184
  [1079] mergesat/dadda+g-only/factor_20 = .010566
  [1075] mergesat/dadda+brent-kung/factor_20 = .011346
  [1080] cadical/comba+ripple/factor_20 = .008732
  [1082] minisat/comba+ripple/factor_20 = .011754
  [1081] cryptominisat/comba+ripple/factor_20 = .013643
  [1083] mergesat/comba+ripple/factor_20 = .014235
  [1084] cadical/comba+brent-kung/factor_20 = T/O
  [1086] minisat/comba+brent-kung/factor_20 = T/O
  [1085] cryptominisat/comba+brent-kung/factor_20 = T/O
  [1087] mergesat/comba+brent-kung/factor_20 = T/O
  [1088] cadical/comba+g-only/factor_20 = .009702
  [1092] cadical/comba-cs+ripple/factor_20 = .009251
  [1090] minisat/comba+g-only/factor_20 = .013021
  [1093] cryptominisat/comba-cs+ripple/factor_20 = .013149
  [1094] minisat/comba-cs+ripple/factor_20 = .013490
  [1091] mergesat/comba+g-only/factor_20 = .015021
  [1095] mergesat/comba-cs+ripple/factor_20 = .015064
  [1089] cryptominisat/comba+g-only/factor_20 = .016088
  [1100] cadical/comba-cs+g-only/factor_20 = .008595
  [1096] cadical/comba-cs+brent-kung/factor_20 = .009141
  [1097] cryptominisat/comba-cs+brent-kung/factor_20 = .012890
  [1098] minisat/comba-cs+brent-kung/factor_20 = .013057
  [1102] minisat/comba-cs+g-only/factor_20 = .013099
  [1101] cryptominisat/comba-cs+g-only/factor_20 = .012880
  [1099] mergesat/comba-cs+brent-kung/factor_20 = .014614
  [1103] mergesat/comba-cs+g-only/factor_20 = .014394
  [1105] cryptominisat/shift-add+ripple/fixedpoint_mul_16 = .011866
  [1109] cryptominisat/shift-add+brent-kung/fixedpoint_mul_16 = .011878
  [1106] minisat/shift-add+ripple/fixedpoint_mul_16 = .012476
  [1110] minisat/shift-add+brent-kung/fixedpoint_mul_16 = .012481
  [1107] mergesat/shift-add+ripple/fixedpoint_mul_16 = .014375
  [1111] mergesat/shift-add+brent-kung/fixedpoint_mul_16 = .014189
  [1104] cadical/shift-add+ripple/fixedpoint_mul_16 = .024941
  [1108] cadical/shift-add+brent-kung/fixedpoint_mul_16 = .024352
  [1113] cryptominisat/shift-add+g-only/fixedpoint_mul_16 = .011920
  [1114] minisat/shift-add+g-only/fixedpoint_mul_16 = .012539
  [1117] cryptominisat/dadda+ripple/fixedpoint_mul_16 = .013177
  [1118] minisat/dadda+ripple/fixedpoint_mul_16 = .013137
  [1115] mergesat/shift-add+g-only/fixedpoint_mul_16 = .014231
  [1119] mergesat/dadda+ripple/fixedpoint_mul_16 = .014843
  [1112] cadical/shift-add+g-only/fixedpoint_mul_16 = .024681
  [1116] cadical/dadda+ripple/fixedpoint_mul_16 = .028515
  [1125] cryptominisat/dadda+g-only/fixedpoint_mul_16 = .012531
  [1126] minisat/dadda+g-only/fixedpoint_mul_16 = .012708
  [1122] minisat/dadda+brent-kung/fixedpoint_mul_16 = .013277
  [1127] mergesat/dadda+g-only/fixedpoint_mul_16 = .014805
  [1123] mergesat/dadda+brent-kung/fixedpoint_mul_16 = .017275
  [1121] cryptominisat/dadda+brent-kung/fixedpoint_mul_16 = .020331
  [1124] cadical/dadda+g-only/fixedpoint_mul_16 = .028921
  [1120] cadical/dadda+brent-kung/fixedpoint_mul_16 = .030502
  [1130] minisat/comba+ripple/fixedpoint_mul_16 = .016329
  [1129] cryptominisat/comba+ripple/fixedpoint_mul_16 = .018016
  [1131] mergesat/comba+ripple/fixedpoint_mul_16 = .019155
  [1128] cadical/comba+ripple/fixedpoint_mul_16 = .043374
  [1134] minisat/comba+brent-kung/fixedpoint_mul_16 = T/O
  [1133] cryptominisat/comba+brent-kung/fixedpoint_mul_16 = T/O
  [1132] cadical/comba+brent-kung/fixedpoint_mul_16 = T/O
  [1135] mergesat/comba+brent-kung/fixedpoint_mul_16 = T/O
  [1140] cadical/comba-cs+ripple/fixedpoint_mul_16 = .010949
  [1142] minisat/comba-cs+ripple/fixedpoint_mul_16 = .014981
  [1141] cryptominisat/comba-cs+ripple/fixedpoint_mul_16 = .015352
  [1138] minisat/comba+g-only/fixedpoint_mul_16 = .018224
  [1143] mergesat/comba-cs+ripple/fixedpoint_mul_16 = .017768
  [1137] cryptominisat/comba+g-only/fixedpoint_mul_16 = .019915
  [1139] mergesat/comba+g-only/fixedpoint_mul_16 = .025133
  [1136] cadical/comba+g-only/fixedpoint_mul_16 = .049034
  [1144] cadical/comba-cs+brent-kung/fixedpoint_mul_16 = .010105
  [1148] cadical/comba-cs+g-only/fixedpoint_mul_16 = .010136
  [1146] minisat/comba-cs+brent-kung/fixedpoint_mul_16 = .014113
  [1150] minisat/comba-cs+g-only/fixedpoint_mul_16 = .014168
  [1145] cryptominisat/comba-cs+brent-kung/fixedpoint_mul_16 = .014722
  [1149] cryptominisat/comba-cs+g-only/fixedpoint_mul_16 = .014830
  [1147] mergesat/comba-cs+brent-kung/fixedpoint_mul_16 = .017158
  [1151] mergesat/comba-cs+g-only/fixedpoint_mul_16 = .017283
  [1152] cadical/shift-add+ripple/float_mul_comm = .021826
  [1156] cadical/shift-add+brent-kung/float_mul_comm = .021533
  [1154] minisat/shift-add+ripple/float_mul_comm = .050867
  [1158] minisat/shift-add+brent-kung/float_mul_comm = .051022
  [1159] mergesat/shift-add+brent-kung/float_mul_comm = .109566
  [1155] mergesat/shift-add+ripple/float_mul_comm = .109935
  [1153] cryptominisat/shift-add+ripple/float_mul_comm = .240732
  [1157] cryptominisat/shift-add+brent-kung/float_mul_comm = .242469
  [1160] cadical/shift-add+g-only/float_mul_comm = .021209
  [1164] cadical/dadda+ripple/float_mul_comm = .021749
  [1166] minisat/dadda+ripple/float_mul_comm = .047955
  [1162] minisat/shift-add+g-only/float_mul_comm = .050874
  [1163] mergesat/shift-add+g-only/float_mul_comm = .108939
  [1165] cryptominisat/dadda+ripple/float_mul_comm = .121441
  [1167] mergesat/dadda+ripple/float_mul_comm = .191979
  [1161] cryptominisat/shift-add+g-only/float_mul_comm = .241918
  [1168] cadical/dadda+brent-kung/float_mul_comm = .021701
  [1172] cadical/dadda+g-only/float_mul_comm = .021498
  [1170] minisat/dadda+brent-kung/float_mul_comm = .048146
  [1174] minisat/dadda+g-only/float_mul_comm = .047878
  [1169] cryptominisat/dadda+brent-kung/float_mul_comm = .121271
  [1173] cryptominisat/dadda+g-only/float_mul_comm = .122610
  [1175] mergesat/dadda+g-only/float_mul_comm = .191299
  [1171] mergesat/dadda+brent-kung/float_mul_comm = .191512
  [1176] cadical/comba+ripple/float_mul_comm = .030351
  [1180] cadical/comba+brent-kung/float_mul_comm = .029857
  [1177] cryptominisat/comba+ripple/float_mul_comm = .059979
  [1181] cryptominisat/comba+brent-kung/float_mul_comm = .059810
  [1182] minisat/comba+brent-kung/float_mul_comm = .091827
  [1178] minisat/comba+ripple/float_mul_comm = .093683
  [1179] mergesat/comba+ripple/float_mul_comm = .109736
  [1183] mergesat/comba+brent-kung/float_mul_comm = .111155
  [1188] cadical/comba-cs+ripple/float_mul_comm = .021479
  [1184] cadical/comba+g-only/float_mul_comm = .029258
  [1190] minisat/comba-cs+ripple/float_mul_comm = .051436
  [1185] cryptominisat/comba+g-only/float_mul_comm = .058858
  [1186] minisat/comba+g-only/float_mul_comm = .090875
  [1187] mergesat/comba+g-only/float_mul_comm = .108450
  [1191] mergesat/comba-cs+ripple/float_mul_comm = .109973
  [1189] cryptominisat/comba-cs+ripple/float_mul_comm = .241506
  [1192] cadical/comba-cs+brent-kung/float_mul_comm = .021719
  [1196] cadical/comba-cs+g-only/float_mul_comm = .021229
  [1194] minisat/comba-cs+brent-kung/float_mul_comm = .050934
  [1198] minisat/comba-cs+g-only/float_mul_comm = .051191
  [1195] mergesat/comba-cs+brent-kung/float_mul_comm = .109285
  [1199] mergesat/comba-cs+g-only/float_mul_comm = .108905
  [1197] cryptominisat/comba-cs+g-only/float_mul_comm = .242173
  [1193] cryptominisat/comba-cs+brent-kung/float_mul_comm = .246746
  [1204] cadical/shift-add+brent-kung/float_mul_comm_v2 = T/O
  [1200] cadical/shift-add+ripple/float_mul_comm_v2 = T/O
  [1201] cryptominisat/shift-add+ripple/float_mul_comm_v2 = T/O
  [1205] cryptominisat/shift-add+brent-kung/float_mul_comm_v2 = T/O
  [1206] minisat/shift-add+brent-kung/float_mul_comm_v2 = T/O
  [1202] minisat/shift-add+ripple/float_mul_comm_v2 = T/O
  [1203] mergesat/shift-add+ripple/float_mul_comm_v2 = T/O
  [1207] mergesat/shift-add+brent-kung/float_mul_comm_v2 = T/O
  [1208] cadical/shift-add+g-only/float_mul_comm_v2 = T/O
  [1212] cadical/dadda+ripple/float_mul_comm_v2 = T/O
  [1209] cryptominisat/shift-add+g-only/float_mul_comm_v2 = T/O
  [1214] minisat/dadda+ripple/float_mul_comm_v2 = T/O
  [1210] minisat/shift-add+g-only/float_mul_comm_v2 = T/O
  [1213] cryptominisat/dadda+ripple/float_mul_comm_v2 = T/O
  [1215] mergesat/dadda+ripple/float_mul_comm_v2 = T/O
  [1211] mergesat/shift-add+g-only/float_mul_comm_v2 = T/O
  [1216] cadical/dadda+brent-kung/float_mul_comm_v2 = T/O
  [1220] cadical/dadda+g-only/float_mul_comm_v2 = T/O
  [1218] minisat/dadda+brent-kung/float_mul_comm_v2 = T/O
  [1222] minisat/dadda+g-only/float_mul_comm_v2 = T/O
  [1221] cryptominisat/dadda+g-only/float_mul_comm_v2 = T/O
  [1217] cryptominisat/dadda+brent-kung/float_mul_comm_v2 = T/O
  [1219] mergesat/dadda+brent-kung/float_mul_comm_v2 = T/O
  [1223] mergesat/dadda+g-only/float_mul_comm_v2 = T/O
  [1224] cadical/comba+ripple/float_mul_comm_v2 = T/O
  [1228] cadical/comba+brent-kung/float_mul_comm_v2 = T/O
  [1226] minisat/comba+ripple/float_mul_comm_v2 = T/O
  [1230] minisat/comba+brent-kung/float_mul_comm_v2 = T/O
  [1225] cryptominisat/comba+ripple/float_mul_comm_v2 = T/O
  [1229] cryptominisat/comba+brent-kung/float_mul_comm_v2 = T/O
  [1227] mergesat/comba+ripple/float_mul_comm_v2 = T/O
  [1231] mergesat/comba+brent-kung/float_mul_comm_v2 = T/O
  [1232] cadical/comba+g-only/float_mul_comm_v2 = T/O
  [1236] cadical/comba-cs+ripple/float_mul_comm_v2 = T/O
  [1234] minisat/comba+g-only/float_mul_comm_v2 = T/O
  [1237] cryptominisat/comba-cs+ripple/float_mul_comm_v2 = T/O
  [1238] minisat/comba-cs+ripple/float_mul_comm_v2 = T/O
  [1233] cryptominisat/comba+g-only/float_mul_comm_v2 = T/O
  [1235] mergesat/comba+g-only/float_mul_comm_v2 = T/O
  [1239] mergesat/comba-cs+ripple/float_mul_comm_v2 = T/O
  [1240] cadical/comba-cs+brent-kung/float_mul_comm_v2 = T/O
  [1244] cadical/comba-cs+g-only/float_mul_comm_v2 = T/O
